"","has_churned","time_since_first_purchase","time_since_last_purchase"
"53",0,-1.25441487846218,-0.833536493537128
"54",0,-1.11937898660542,-0.58600342508012
"55",0,0.158510669999111,1.75648451275136
"56",0,0.655892871671533,0.931374284561336
"57",0,2.75345039184663,-0.799706974181337
"58",0,0.546513799267553,-0.562075228462609
"59",0,0.663995025182939,1.60548934099259
"60",0,-0.126415061818665,0.630209051271977
"61",0,0.654542512752965,1.01058486646758
"62",0,0.695503399949518,-0.396228072596414
"63",0,-0.305112558709119,-0.648711802422562
"64",0,-0.597690324398779,0.370299329392119
"65",0,0.858896829096205,-0.125591917750086
"66",0,0.286344647623516,0.0757349779282799
"67",0,2.14263804101453,-0.430057591952205
"68",0,-0.440148450565885,0.659087909258627
"69",0,2.43431556742514,5.92824182648013
"70",0,0.697303878507608,-0.019152698313573
"71",0,0.355212952470467,2.11623257224221
"72",0,1.06505162399753,-0.813733848060567
"73",0,-1.21660482874229,-0.764227234369166
"74",0,0.710807467693285,0.0369547972033487
"75",0,0.148608037929615,-0.547223244355189
"76",0,1.00068451554581,-0.120641256380946
"77",0,-0.511717473249971,0.527895382976414
"78",0,0.943069201686922,0.561724902332205
"79",0,0.387171446876568,-0.58022765348279
"80",0,0.616732463033071,-0.350847010045963
"81",0,-0.754331958952628,0.0254032540086883
"82",0,-0.461754193262968,0.619482618305506
"83",0,0.805332591993021,-0.559599897778039
"84",0,0.691902442833337,-0.718846171818714
"85",0,1.82035237911638,-0.119816146152756
"86",0,-0.771886624894007,-0.718846171818714
"87",0,3.17701297263736,-0.718021061590524
"88",0,0.478545733699647,-0.437483584005916
"89",0,-1.05276127995608,-0.463887111307996
"90",0,1.1820827302734,0.648361476292157
"91",0,0.575771575836519,-0.787330320758486
"92",0,-0.959586514574912,-0.293089294072661
"93",0,0.12475169703492,0.562550012560395
"94",0,0.148608037929615,1.73833208773118
"95",0,-0.299711123034848,-0.506792843173878
"96",0,0.626184975463045,-0.483689756784557
"97",0,-0.297010405197713,-0.797231643496767
"98",0,-0.586887453050238,0.390101974868679
"99",0,0.161211387836247,-0.602505629643921
"100",0,0.121150739918739,-0.806307856006857
"101",0,-1.2188554269399,-0.781554549161156
"102",0,-0.786290453358729,-0.411905166932025
"103",0,0.303449193925373,-0.619832944435911
"104",0,-1.18869741109189,-0.713070400221384
"105",0,0.383570489760388,-0.812908737832377
"106",0,-1.03745721221231,-0.435833363549536
"107",0,0.662194546624849,-0.199026728058998
"108",0,0.542912842151372,2.46112864762564
"109",0,-1.16394083091815,-0.667689337670933
"110",0,3.73831216312198,0.40825439988886
"111",0,-0.825900981636714,-0.142919232542077
"112",0,-0.955535437819209,-0.420156269213925
"113",0,-0.656655997176234,-0.738648817295275
"114",0,-0.96273735205157,-0.298865065669991
"115",0,0.575321456196996,0.810908191245592
"116",0,-0.892068568646529,-0.169322759844158
"117",0,-1.02215314446855,-0.421806489670305
"118",0,0.373217738051369,1.64674485240209
"119",0,2.98571212584027,-0.649536912650752
"120",0,0.515455544140496,-0.562900338690799
"121",0,-1.04420900680515,-0.472963323818087
"122",0,-0.983442855469608,-0.401178733965555
"123",0,1.29101168303786,2.16326385524904
"124",0,-0.509016755412836,0.532846044345554
"125",0,-0.477508380646257,-0.56950122051632
"126",0,0.411928027050309,-0.651187133107132
"127",0,-1.02485386230568,-0.865715792436539
"128",0,2.01255346519251,-0.559599897778039
"129",0,-1.10812599561736,-0.56537566937537
"130",0,-1.18959765037094,-0.714720620677764
"131",0,-1.22335662333513,-0.801357194637717
"132",0,-0.24704712521071,1.01306019715215
"133",0,-0.426644861380209,-0.788980541214866
"134",0,-0.0552961587741018,-0.113215264327236
"135",0,0.360614388144738,-0.819509619657897
"136",0,3.22562589370579,-0.701518857026724
"137",0,0.194070121521393,-0.743599478664415
"138",0,-0.157923436585244,-0.713895510449574
"139",0,0.115299184604946,-0.817859399201517
"140",0,-0.785390214079684,0.0262283642368784
"141",0,0.927315014303633,-0.222129814448319
"142",0,-1.19409884676616,-0.722971722959664
"143",0,0.77877553326119,-0.562900338690799
"144",0,0.635637487893018,-0.641285810368852
"145",0,-0.739478010848383,0.110389607512261
"146",0,0.551014995662778,2.14346120977248
"147",0,0.484847408652963,-0.534846590932339
"148",0,0.0720876992107809,-0.797231643496767
"149",0,-0.108410276237763,-0.840137375362648
"150",0,0.467742862351106,1.59723823871069
"151",0,0.710807467693285,-0.390452300999084
"152",0,-0.354175599417077,0.816683962842922
"153",0,-0.942932087912578,-0.26256021562963
"154",0,-0.31051399438339,-0.683366432006543
"155",0,-0.560330394318407,0.438783478331891
"156",0,0.155359832522453,0.167322213257373
"157",0,-1.22155614477704,-0.807132966235047
"158",0,0.670296700136255,-0.765877454825546
"159",0,0.530309492244741,0.240757023566285
"160",0,-0.545926565853685,0.465187005633972
"161",0,-1.04375888716563,-0.753500801402695
"162",0,0.146807559371525,-0.0727848631459246
"163",0,0.817935941899652,-0.716370841134144
"164",0,0.603228873847394,-0.699043526342154
"165",0,-0.367679188602754,0.791930655997222
"166",0,-0.567982428190291,0.42393149422447
"167",0,-0.230842818187898,0.688791877473468
"168",0,-1.18644681289428,-0.708944849080434
"169",0,0.73826476570416,-0.279887530421621
"170",0,-0.974440462679157,-0.320317931602932
"171",0,-0.342472488789491,-0.529895929563198
"172",0,-0.681412577349974,0.216828826948774
"173",0,2.53829320415485,-0.631384487630572
"174",0,-1.18509645397571,-0.706469518395864
"175",0,-0.950584121784461,-0.276587089508861
"176",0,-0.750731001836447,0.0897618518075103
"177",0,0.686050887519544,-0.0265786903672832
"178",0,-0.0489944838207861,0.849688371970523
"179",0,0.0392289655256345,-0.742774368436225
"180",0,-0.455902637949175,-0.830236052624368
"181",0,-0.892068568646529,-0.169322759844158
"182",0,-1.16664154875529,-0.672639999040073
"183",0,0.148608037929615,-0.107439492729906
"184",0,3.22472565442675,-0.304640837267322
"185",0,1.47240989776545,2.67318197627048
"186",0,-0.0832035764245002,-0.290613963388091
"187",0,0.587024566824582,-0.864890682208349
"188",0,-0.933929695122127,-0.24605801106583
"189",0,-0.134067095690549,-0.762577013912785
"190",0,0.644189761043947,-0.863240461751969
"191",0,-0.823650383439101,-0.320317931602932
"192",0,0.148608037929615,1.73833208773118
"193",0,0.481246451536782,-0.797231643496767
"194",0,0.519056501256677,2.41739780553157
"195",0,-0.721923344907004,0.142568906411672
"196",0,0.519056501256677,-0.596729858046591
"197",0,-1.07616750121125,-0.506792843173878
"198",0,-1.10812599561736,-0.621483164892291
"199",0,-0.39333600805554,-0.534846590932339
"200",0,-1.11127683309401,-0.735348376382515
"201",1,-1.21165351270754,-0.758451462771835
"202",1,-1.09237180823407,-0.536496811388719
"203",1,0.0333774102118413,1.52710386931453
"204",1,-1.20445159847518,-0.741949258208035
"205",1,-0.712920952116553,0.159071110975472
"206",1,-0.966338309167751,-0.305465947495512
"207",1,-0.317265788976228,0.578227106896005
"208",1,-1.06401427094414,-0.484514867012747
"209",1,-1.18914753073141,-0.713895510449574
"210",1,1.93018157115988,2.46937974990754
"211",1,-1.19950028244043,-0.732873045697945
"212",1,-1.22380674297465,-0.777428998020206
"213",1,-0.565281710353155,0.429707265821801
"214",1,-1.00099752141099,-0.559599897778039
"215",1,0.560467508092752,0.634334602412927
"216",1,-0.0462937659836508,-0.219654483763749
"217",1,-0.472106944971987,0.600505083057136
"218",1,0.1882185662076,-0.870666453805679
"219",1,-0.843005527938571,-0.0793857449714448
"220",1,0.575321456196996,2.20121892574578
"221",1,0.555516192058004,2.48423173401496
"222",1,0.446137119654023,1.61786599441544
"223",1,0.428132334073121,-0.0620584301794543
"224",1,-0.445549886240156,-0.678415770637403
"225",1,0.833690129282942,-0.133017909803796
"226",1,-1.03700709257279,-0.435008253321346
"227",1,0.568119541964635,1.70615278883177
"228",1,-0.71247083247703,-0.730397715013374
"229",1,-0.906022277471728,-0.194901176918048
"230",1,-1.25576523738075,-0.836011824221698
"231",1,0.229179453404152,-0.365698994153383
"232",1,-0.0521453212974439,1.37033292595843
"233",1,-0.549527522969866,-0.0752601938304947
"234",1,-1.22650746081179,-0.782379659389346
"235",1,-0.489211491273844,0.569150894385915
"236",1,-0.504965678657133,0.540272036399264
"237",1,1.91037630702089,0.603805523969896
"238",1,-0.950584121784461,-0.276587089508861
"239",1,0.0333774102118413,1.52710386931453
"240",1,-1.05996319418844,-0.477088874959037
"241",1,-0.710220234279417,-0.153645665508547
"242",1,0.587924806103627,1.02873729148776
"243",1,0.102695834698315,1.6541708444558
"244",1,-0.709770114639895,0.164846882572803
"245",1,-0.354175599417077,0.816683962842922
"246",1,-1.10722575633831,-0.563725448918989
"247",1,0.10359607397736,1.65582106491218
"248",1,-1.21345399126563,-0.758451462771835
"249",1,0.148608037929615,1.73833208773118
"250",1,-0.249747843047845,0.431357486278181
"251",1,2.18134833001347,4.18890946545555
"252",1,-0.679161979152361,-0.793931202584006
"253",1,-1.24001104999746,-0.807132966235047
"254",1,0.400675036062245,2.20039381551759
"255",1,0.62888569330018,0.42558171468085
"256",1,0.102695834698315,-0.557949677321659
"257",1,-1.19499908604521,-0.724621943416044
"258",1,0.519056501256677,-0.56950122051632
"259",1,-1.09237180823407,-0.697393305885774
"260",1,-1.20760243595184,-0.747725029805365
"261",1,-0.514868310726629,-0.269161097455151
"262",1,1.52192305811293,0.512218288640803
"263",1,-1.01585146951523,-0.396228072596414
"264",1,0.381770011202298,0.631859271728357
"265",1,1.46295738533547,1.38188446915309
"266",1,-0.454552279030607,0.632684381956547
"267",1,1.66236038564396,4.51317778513423
"268",1,-1.2049017181147,-0.742774368436225
"269",1,-0.96093687349348,-0.496066410207407
"270",1,0.379069293365162,1.21191176214594
"271",1,-1.20220100027757,-0.737823707067085
"272",1,-0.0431429285069929,1.38683513052223
"273",1,-1.24046116963699,-0.807958076463237
"274",1,0.0261754959794804,-0.156946106421307
"275",1,-1.1787947790224,-0.694917975201203
"276",1,-0.81824894776483,-0.623133385348671
"277",1,-0.783589735521594,-0.0133769267162428
"278",1,-0.429795698856867,0.678065444506998
"279",1,-0.88171581693751,-0.390452300999084
"280",1,-0.823650383439101,-0.0439060051592738
"281",1,-0.693565807617083,0.194550850787643
"282",1,0.0806399723617094,0.586478209177905
"283",1,0.673447537612913,1.75153385138222
"284",1,-0.484710294878618,0.577401996667815
"285",1,0.414178625247922,0.614531956936366
"286",1,-1.01045003384096,-0.386326749858134
"287",1,-1.02350350338711,-0.410254946475645
"288",1,0.387621566516091,0.327393597526237
"289",1,0.0806399723617094,0.583177768265145
"290",1,0.395273600387974,-0.319492821374742
"291",1,-0.778638419486846,0.0386050176597287
"292",1,0.288145126181607,1.99411625847009
"293",1,-1.15268783993009,-0.647061581966182
"294",1,1.42244661777844,0.177223535995653
"295",1,-0.883966415135123,-0.154470775736737
"296",1,0.326855415180546,-0.359923222556053
"297",1,-1.12883149903539,-0.603330739872111
"298",1,1.27165653853839,3.79698210706529
"299",1,0.452438794607339,2.29445638153126
"300",1,-0.489211491273844,0.569150894385915
"301",1,-0.879015099100375,-0.24688312129402
"302",1,1.6272510537612,1.18550823484386
"303",1,0.389422045074181,2.17976605981284
"304",1,0.695053280309995,2.22019646099415
"305",1,-0.883516295495601,-0.153645665508547
"306",1,-1.16169023272054,-0.663563786529982
"307",1,-1.20130076099852,-0.736173486610705
"308",1,-0.413141272194532,0.708594522950029
"309",1,-1.27016906584547,-0.862415351523778
"310",1,-0.194383127386571,1.10959809385038
"311",1,-0.624697502770132,0.320792715700717
"312",1,-0.873163543786582,-0.471313103361707
"313",1,0.148608037929615,-0.696568195657583
"314",1,-0.405489238322649,0.517994060238133
"315",1,-0.550427762248911,-0.0257535801390932
"316",1,-0.534223455226099,0.486639871566912
"317",1,0.374117977330414,0.955302481178846
"318",1,-0.202485280897977,0.508092737499853
"319",1,0.414178625247922,2.22514712236329
"320",1,-0.879015099100375,-0.145394563226647
"321",1,-0.209237075490815,1.08236945632011
"322",1,-0.988394171504356,-0.821984950342467
"323",1,0.148608037929615,1.73833208773118
"324",1,-1.02440374266616,-0.411905166932025
"325",1,-1.1049751581407,-0.746899919577175
"326",1,-0.741278489406474,0.107089166599501
"327",1,-0.712920952116553,0.159071110975472
"328",1,-0.696716645093741,0.188775079190313
"329",1,-0.736777293011248,0.115340268881401
"330",1,-0.892068568646529,-0.523295047737678
"331",1,-0.300611362313894,-0.619832944435911
"332",1,2.22050873865193,-0.407779615791075
"333",1,1.94548563890365,5.03217211866576
"334",1,2.10392775201559,5.32261091898865
"335",1,-0.373080624277025,0.00725082898850779
"336",1,0.568119541964635,2.50733482040428
"337",1,0.559117149174184,-0.57032633074451
"338",1,-1.10722575633831,-0.563725448918989
"339",1,0.29759763861158,0.385151313499539
"340",1,-0.263251432233522,0.227555259915244
"341",1,-0.236244253862168,0.815858852614732
"342",1,-0.468505987855806,0.607105964882656
"343",1,0.625734855823522,-0.812083627604187
"344",1,-0.66655862924573,0.244057464479045
"345",1,-0.901521081076503,-0.186650074636148
"346",1,0.335407688331475,-0.123941697293706
"347",1,-0.115612190470124,-0.707294628624054
"348",1,0.792729242086389,-0.332694585025782
"349",1,-0.501814841180475,0.546047807996594
"350",1,-0.83580361370621,-0.0661839813204044
"351",1,2.68008089060446,1.45696949991838
"352",1,0.388971925434659,-0.685841762691113
"353",1,-0.435197134531137,-0.444084465831436
"354",1,-1.02170302482902,-0.406954505562885
"355",1,0.596927198894079,0.0831609699819901
"356",1,0.847643838108141,3.01972827211029
"357",1,0.594226481056943,0.433832816962751
"358",1,-0.202035161258454,-0.321143041831122
"359",1,-0.440148450565885,0.659087909258627
"360",1,-0.901971200716025,-0.267510876998771
"361",1,-0.796193085428225,-0.672639999040073
"362",1,-1.03205577653804,-0.425932040811255
"363",1,-1.23325925540462,-0.794756312812196
"364",1,0.448387717851636,-0.732047935469755
"365",1,0.370967139853757,0.164846882572803
"366",1,-1.08156893688552,-0.516694165912158
"367",1,-0.704818798605147,0.173923095082893
"368",1,-1.13513317398871,-0.667689337670933
"369",1,2.32808733249782,-0.694917975201203
"370",1,0.127452414872055,0.320792715700717
"371",1,0.710807467693285,1.05431570856165
"372",1,1.96394054412407,5.06600163802155
"373",1,-0.644052647269602,-0.834361603765318
"374",1,-0.452751800472517,-0.870666453805679
"375",1,-0.445099766600633,0.203627063297734
"376",1,-0.552228240807001,-0.424281820354875
"377",1,-0.943832327191623,-0.741949258208035
"378",1,-1.0451092460842,-0.449860237428766
"379",1,-0.54322584801655,0.470137667003112
"380",1,-0.848406963612841,-0.0892870677097251
"381",1,-0.492362328750501,-0.553824126180709
"382",1,0.117099663163036,-0.120641256380946
"383",1,-0.87991533837942,-0.465537331764377
"384",1,-0.973090103760589,-0.317842600918362
"385",1,1.97969473150736,0.491590532936052
"386",1,0.710807467693285,-0.0340046824209935
"387",1,-0.465355150379148,-0.864890682208349
"388",1,-0.753881839313105,0.0839860802101801
"389",1,-1.1409847293025,-0.777428998020206
"390",1,2.73634584554478,2.95949522545242
"391",1,0.262488306728821,1.92645721975851
"392",1,0.886354127107081,0.387626644184109
"393",1,0.494299921082936,-0.797231643496767
"394",1,-0.146220325957658,-0.131367689347416
"395",1,-1.00234788032955,-0.371474765750714
"396",1,1.07765497390417,0.878567229957174
"397",1,-1.27377002296165,-0.869016233349299
"398",1,-0.426194741740686,0.684666326332518
"399",1,0.818836181178697,1.42809064193173
"400",1,0.691452323193815,1.34640472934092
